廠商\政黨,中國國民黨,民主進步黨,時代力量,無黨及其他
乖寶貝托兒所,0.0,0.0,0.0,0.0
乘瞬工業有限公司,0.0,10000.0,0.0,0.0
乘福工業有限公司,0.0,100000.0,0.0,0.0
乙億有限公司,0.0,50000.0,0.0,0.0
乙弘國際股份有限公司,0.0,80000.0,0.0,0.0
乙農企業股份有限公司,0.0,0.0,0.0,0.0
乙鋐有限公司,0.0,0.0,0.0,0.0
乙順倉儲企業有限公司,0.0,0.0,0.0,0.0
九上實業股份有限公司,0.0,50000.0,0.0,0.0
九九九機電工程有限公司,0.0,0.0,0.0,0.0
九九生物科技股份有限公司,0.0,0.0,0.0,0.0
九五建築企業社,0.0,20000.0,0.0,0.0
九五樂府有限公司,50000.0,0.0,0.0,0.0
九五金銀珠寶有限公司,0.0,0.0,0.0,0.0
九億紙器有限公司,0.0,0.0,0.0,0.0
九和汽車股份有限公司,0.0,0.0,0.0,0.0
九國建設有限公司,0.0,50000.0,0.0,0.0
九大傢俱行,0.0,0.0,0.0,0.0
九太科技股份有限公司,200000.0,600000.0,0.0,200000.0
九建工程股份有限公司,0.0,0.0,0.0,0.0
九德電子股份有限公司,0.0,0.0,0.0,0.0
九族文化村股份有限公司,300000.0,0.0,0.0,0.0
九昱建設股份有限公司,200000.0,0.0,0.0,0.0
九曜文化科技有限公司,0.0,0.0,10000.0,0.0
九泰藥業有限公司,0.0,0.0,0.0,0.0
九洲砂輪企業社,0.0,0.0,0.0,0.0
九滎股份有限公司,0.0,250000.0,0.0,0.0
九皇有限公司,0.0,0.0,0.0,0.0
九硯建設有限公司,0.0,0.0,0.0,0.0
九聯環保科技有限公司,10000.0,0.0,0.0,0.0
九良易鋼鐵有限公司,0.0,5000.0,0.0,0.0
九連顧問有限公司,0.0,0.0,0.0,0.0
九陽股份有限公司,0.0,100000.0,0.0,0.0
九隆科技光學股份有限公司,0.0,0.0,0.0,0.0
九鴻建設股份有限公司,0.0,800000.0,0.0,0.0
九鼎知識整合行銷有限公司,0.0,0.0,0.0,0.0
九鼎資產管理股份有限公司,30000.0,100000.0,0.0,0.0
九龍茶餐廳,0.0,20000.0,0.0,0.0
九龍通運有限公司,0.0,0.0,0.0,0.0
也豐印刷企業有限公司,0.0,0.0,0.0,1000.0
乾佑工業股份有限公司,0.0,0.0,0.0,0.0
乾坤生計農場有限公司,0.0,0.0,0.0,0.0
乾義興業有限公司,0.0,0.0,0.0,0.0
乾豐機械廠股份有限公司,0.0,0.0,0.0,0.0
二億企業有限公司,0.0,0.0,0.0,0.0
二億企業股份有限公司,300000.0,0.0,0.0,200000.0
二十一世紀不動產股份有限公司,0.0,0.0,0.0,0.0
二新企業有限公司,0.0,0.0,0.0,0.0
二階堂建設有限公司,0.0,0.0,0.0,0.0
二零零八傳媒行銷股份有限公司,0.0,0.0,0.0,0.0
二鹿國際開發實業有限公司,0.0,0.0,0.0,0.0
于榮企業有限公司,0.0,0.0,0.0,0.0
互助營造股份有限公司,0.0,0.0,1000000.0,0.0
互太通運股份有限公司,0.0,0.0,0.0,0.0
互成企業有限公司,0.0,50000.0,0.0,0.0
互為主體廣告股份有限公司,0.0,0.0,0.0,0.0
互盛股份有限公司,0.0,0.0,0.0,0.0
互豐建設股份有限公司,0.0,100000.0,0.0,0.0
五南圖書出版社股份有限公司,0.0,0.0,0.0,0.0
五城營造有限公司,0.0,10000.0,0.0,0.0
五太汽車有限公司,0.0,0.0,0.0,0.0
五崧捷運股份有限公司,0.0,200000.0,0.0,0.0
五洲製藥股份有限公司,0.0,200000.0,0.0,0.0
五益營造股份有限公司,0.0,0.0,0.0,0.0
五角工程行,0.0,10000.0,0.0,0.0
五角科技股份有限公司,0.0,150000.0,0.0,0.0
五邦人力資源管理顧問有限公司,0.0,100000.0,0.0,0.0
五鳳旗實業股份月限公司,0.0,0.0,0.0,0.0
五鳳旗實業股份有限公司,0.0,0.0,0.0,0.0
井基實業有限公司,0.0,200000.0,0.0,0.0
井旺金屬工業有限公司,0.0,30000.0,0.0,0.0
井田製藥工業(股)公司,0.0,0.0,0.0,0.0
井田製藥工業股份有限公司,0.0,0.0,0.0,0.0
亘原實業股份有限公司,1000000.0,0.0,0.0,0.0
亞世家企業股份有限公司,0.0,0.0,0.0,0.0
亞中實業(股)公司,0.0,0.0,0.0,0.0
亞中實業股份有限公司,0.0,0.0,0.0,0.0
亞之榮興業有限公司,0.0,100000.0,0.0,0.0
亞企廣告社,0.0,30000.0,0.0,0.0
亞信管理顧問有限公司,0.0,0.0,0.0,0.0
亞全科技股份有限公司,0.0,0.0,0.0,0.0
亞冠水電材料有限公司,0.0,0.0,0.0,0.0
亞利森貿易有限公司,100000.0,0.0,0.0,0.0
亞利通運股份有限公司,0.0,1000000.0,0.0,500000.0
亞力山企業有限公司,0.0,0.0,0.0,0.0
亞國機電有限公司,0.0,0.0,0.0,0.0
亞太保險代理人股份有限公司,0.0,0.0,0.0,0.0
亞太國際物流股份有限公司,0.0,0.0,0.0,0.0
亞太國際發展有限公司,0.0,0.0,0.0,0.0
亞太環境科技股份有限公司,0.0,0.0,0.0,0.0
亞太雷射工業股份有限公司,0.0,40000.0,0.0,0.0
亞宇營造(股)公司,0.0,0.0,0.0,0.0
亞宙鍛造股份有限公司,0.0,0.0,0.0,0.0
亞寰企業股份有限公司,60000.0,0.0,0.0,0.0
亞展水電工程行,0.0,0.0,0.0,0.0
亞拓電器(股),0.0,0.0,0.0,0.0
亞昕國際開發股份有限公司,600000.0,600000.0,0.0,0.0
亞昕開發股份有限公司,0.0,0.0,0.0,0.0
亞東石業股份有限公司,0.0,30000.0,0.0,0.0
亞東證券(股)公司,0.0,0.0,0.0,0.0
亞東證券投資顧問股份有限公司,1000000.0,1000000.0,0.0,0.0
亞東預拌混凝土股份有限公司,1000000.0,0.0,0.0,0.0
亞果遊艇租賃股份有限公司,0.0,100000.0,0.0,0.0
亞欣捲門股份有限公司,80000.0,0.0,0.0,0.0
亞欣通信器材有限公司,0.0,0.0,0.0,0.0
亞歷山大(股)公司,0.0,0.0,0.0,0.0
亞泰家具股份有限公司,32000.0,20000.0,0.0,0.0
亞泰家具（股）公司,0.0,0.0,0.0,0.0
亞洲優鉅企業有限公司,0.0,5000.0,0.0,0.0
亞洲化學股份有限公司,0.0,0.0,0.0,0.0
亞洲土木包工業,0.0,0.0,0.0,0.0
亞洲工程企業(股),0.0,0.0,0.0,0.0
亞洲工程企業股份有限公司,0.0,0.0,0.0,0.0
亞洲慧宇納米科技有限公司,0.0,0.0,0.0,0.0
亞洲投資股份有限公司,0.0,1000000.0,0.0,1000000.0
亞洲水泥股份有限公司,1000000.0,2000000.0,0.0,0.0
亞洲衛星電視股份有限公司,0.0,0.0,0.0,0.0
亞特金屬工程有限公司,0.0,100000.0,0.0,0.0
亞玄科技工程股份有限公司,0.0,0.0,0.0,0.0
亞磯工業股份有限公司,0.0,0.0,0.0,0.0
亞美加企業有限公司,0.0,0.0,0.0,0.0
亞翔工程股份有限公司,0.0,0.0,0.0,0.0
亞而特科技股份有限公司,0.0,100000.0,0.0,0.0
亞聖營造有限公司,0.0,60000.0,0.0,0.0
亞興水泥製品股份有限公司,0.0,0.0,0.0,0.0
亞興測量有限公司,0.0,0.0,0.0,0.0
亞良興業有限公司,0.0,10000.0,0.0,0.0
亞藝開發設計工程有限公司,0.0,0.0,0.0,0.0
亞記營造工程股份有限公司,0.0,0.0,0.0,0.0
亞譽國際有限公司,0.0,0.0,0.0,0.0
亞資科技股份有限公司,0.0,0.0,0.0,0.0
亞路有限公司,0.0,50000.0,0.0,0.0
亞通事務用品有限公司,0.0,0.0,0.0,0.0
亞通能源科技股份有限公司,0.0,0.0,0.0,0.0
亞闊海洋生物技術股份有限公司,0.0,0.0,0.0,0.0
亞順營造有限公司,0.0,0.0,0.0,0.0
亦象環保工程有限公司,0.0,0.0,0.0,0.0
亦達光學股份有限公司,0.0,0.0,0.0,0.0
亨冠企業有限公司,0.0,0.0,0.0,0.0
亨利行,0.0,0.0,0.0,0.0
亨將精密工業股份有限公司,0.0,20000.0,0.0,0.0
亨帝有限公司,0.0,0.0,0.0,0.0
亨旭興業股份有限公司,0.0,0.0,0.0,0.0
亨泰光學股份有限公司,20000.0,0.0,0.0,0.0
亨福實業股份有限公司,0.0,0.0,0.0,0.0
亨達櫥意有限公司,0.0,0.0,0.0,0.0
享佑企業有限公司,0.0,0.0,0.0,0.0
享億營造有限公司,0.0,20000.0,0.0,0.0
享勵工業股份有限公司,100000.0,0.0,0.0,0.0
享御鈿工業社股份有限公司,0.0,50000.0,0.0,0.0
享德企業股份有限公司,0.0,0.0,0.0,0.0
享泰香鋪,0.0,0.0,0.0,0.0
享盛企業有限公司,0.0,0.0,0.0,0.0
享笙有限公司,0.0,0.0,0.0,0.0
享運環保服務股份有限公司,30000.0,30000.0,0.0,0.0
京倫建設股份有限公司,0.0,0.0,0.0,0.0
京元電子股份有限公司,0.0,0.0,0.0,0.0
京和科技股份有限公司,0.0,200000.0,0.0,0.0
京城商業銀行,0.0,0.0,0.0,0.0
京城商業銀行股份有限公司,0.0,0.0,0.0,0.0
京城建設股份有限公司,0.0,500000.0,0.0,0.0
京城電氣工程股份有限公司,0.0,0.0,0.0,0.0
京富祥營造(股)公司,0.0,0.0,0.0,0.0
京富祥營造股份有限公司,0.0,200000.0,0.0,0.0
京展光學股份有限公司,100000.0,0.0,0.0,0.0
京岡建設股份有限公司,300000.0,0.0,300000.0,0.0
京彩股份有限公司,0.0,10000.0,0.0,0.0
京成建設股份有限公司,0.0,300000.0,0.0,0.0
京揚國際物流股份公司,0.0,0.0,0.0,0.0
京旭企業有限公司,0.0,100000.0,0.0,0.0
京東科技有限公司,50000.0,0.0,0.0,0.0
京祺科技有限公司,0.0,20000.0,0.0,0.0
京興投資股份有限公司,0.0,0.0,0.0,0.0
京華企業股份有限公司,0.0,0.0,0.0,0.0
京贊遊覽車客運有限公司,0.0,100000.0,0.0,0.0
京鼎創新股份有限公司,0.0,0.0,200000.0,0.0
亭均實業有限公司,0.0,10000.0,0.0,0.0
亮力工業社,0.0,5000.0,0.0,0.0
亮品開發股份有限公司,0.0,20000.0,0.0,0.0
亮宇興業有限公司,0.0,0.0,0.0,0.0
亮成機械工業有限公司,0.0,0.0,0.0,0.0
亮智工程有限公司,0.0,100000.0,0.0,0.0
亮輝機械實業,5000.0,0.0,0.0,0.0
亮麗生物科技實業有限公司,0.0,10000.0,0.0,0.0
亮麗藝品企業有限公司,0.0,140000.0,0.0,0.0
人之初數位影像有限公司,0.0,0.0,0.0,0.0
人仁實業有限公司,0.0,0.0,0.0,0.0
人杰老四川餐飲管理顧問股份有限公司,0.0,500000.0,0.0,0.0
人榮實業有限公司,0.0,0.0,0.0,0.0
人生製藥股份有限公司,0.0,50000.0,0.0,0.0
人禾興業有限公司,0.0,0.0,0.0,0.0
仁傑實業社,0.0,10000.0,0.0,0.0
仁和藥局,0.0,0.0,0.0,0.0
仁寶電腦工業股份有限公司,0.0,0.0,0.0,0.0
仁寶電腦工業股東,0.0,0.0,0.0,0.0
仁新環保工程有限公司,0.0,0.0,0.0,0.0
仁旺科技股份有限公司,0.0,0.0,0.0,0.0
仁源創新有限公司,0.0,0.0,0.0,0.0
仁纖實業股份有限公司,0.0,0.0,0.0,0.0
仁興金屬股份有限公司,100000.0,0.0,0.0,0.0
仁順有限公司,0.0,0.0,0.0,0.0
仂馳金屬工業股份有限公司,0.0,0.0,0.0,0.0
今元肉品股份有限公司,0.0,100000.0,0.0,0.0
今勝貿易有限公司,0.0,20000.0,0.0,0.0
今升營造工程有限公司,0.0,10000.0,0.0,0.0
今喜旅行社,0.0,0.0,0.0,0.0
今喜通運股份有限公司,0.0,0.0,0.0,0.0
今埔里大飯店有限公司,50000.0,50000.0,0.0,0.0
今日傳媒股份有限公司,0.0,0.0,0.0,7500.0
今日書局,0.0,0.0,0.0,0.0
今網資訊科技股份有限公司,0.0,250000.0,0.0,0.0
今貿電氣有限公司,0.0,0.0,0.0,0.0
今馳有限公司,0.0,10000.0,0.0,0.0
今騰工業股份有限公司,0.0,100000.0,0.0,0.0
介慶企業股份有限公司,0.0,0.0,0.0,0.0
介興營造廠股份有限公司,0.0,0.0,0.0,0.0
介興股份有限公司,0.0,0.0,0.0,0.0
仕揚實業股份有限公司,0.0,100000.0,0.0,0.0
仕文土木包工業,0.0,0.0,0.0,0.0
仕欽科技企業股份有限公司,0.0,0.0,0.0,0.0
仕群工業有限公司,0.0,0.0,0.0,0.0
仕達投資有限公司,0.0,0.0,0.0,0.0
仕鴻企業股份有限公司,0.0,0.0,0.0,0.0
仕鵬興業有限公司,0.0,0.0,0.0,0.0
仙光葯局,0.0,0.0,0.0,0.0
仙吉企業股份有限公司,50000.0,0.0,0.0,0.0
仙暉工業有限公司,0.0,0.0,0.0,0.0
仙豐股份有限公司,0.0,0.0,0.0,0.0
仙資堂企業股份有限公司,300000.0,200000.0,0.0,0.0
仟僖鋼鐵股份有限公司,0.0,0.0,0.0,0.0
仟喬事務機器有限公司,0.0,0.0,0.0,0.0
仟昇工業股份有限公司,0.0,70000.0,0.0,0.0
仟曜塑膠股份有限公司,0.0,50000.0,0.0,0.0
仟祥建設有限公司,0.0,0.0,0.0,0.0
仟翌特殊鋼股份有限公司,0.0,0.0,0.0,0.0
仟豹環保工程行,0.0,0.0,0.0,0.0
仟鑽股份有限公司,1000000.0,200000.0,0.0,0.0
仟霖工業社,0.0,0.0,0.0,0.0
代通有限公司,0.0,0.0,0.0,0.0
令凱有限公司,250000.0,0.0,0.0,0.0
以馬內利系統科技有限公司,0.0,0.0,0.0,0.0
仰德企業社,0.0,0.0,0.0,0.0
仰德建設股份有限公司,0.0,0.0,0.0,0.0
仰德建設（股）公司,0.0,0.0,0.0,0.0
仲信地政士事務所,0.0,0.0,0.0,0.0
仲信大飯店股份有限公司,0.0,50000.0,0.0,0.0
仲信金資產管理開發股份有限公司,0.0,0.0,0.0,0.0
仲勤工業股份有限公司,0.0,0.0,0.0,0.0
仲彩廣告設計社,0.0,0.0,0.0,0.0
仲捷建設股份有限公司,0.0,0.0,0.0,0.0
仲晉企業有限公司,100000.0,0.0,0.0,0.0
仲棠工程股份有限公司,100000.0,0.0,0.0,0.0
仲泰祥國際開發有限公司,0.0,10000.0,0.0,0.0
仲達國際股份有限公司,0.0,0.0,0.0,0.0
仲順貿易股份有限公司,0.0,100000.0,0.0,0.0
仲駿股份有限公司,0.0,200000.0,0.0,0.0
任建企業股份有限公司,0.0,0.0,0.0,0.0
任昱汽車商行,0.0,50000.0,0.0,0.0
任盈實業股份有限公司,1800000.0,0.0,0.0,0.0
伊仕媚股份有限公司,0.0,0.0,0.0,0.0
伊倫企業股份有限公司,0.0,0.0,0.0,0.0
伊塔國際有限公司,100000.0,0.0,0.0,0.0
伊敏企業股份有限公司,0.0,0.0,0.0,0.0
伊樂園,0.0,0.0,0.0,0.0
伊樂園有限公司,0.0,0.0,0.0,0.0
伊歐企業有限公司,0.0,0.0,0.0,0.0
伊特麗企業有限公司,0.0,0.0,0.0,0.0
伊琳國際有限公司,0.0,0.0,0.0,0.0
伊甸風情旅舘股份有限公司,50000.0,50000.0,0.0,0.0
伊苙國際有限公司,10000.0,0.0,0.0,0.0
伊莎貝爾休閒有限公司,50000.0,0.0,0.0,0.0
伊豆開發(股)公司,0.0,0.0,0.0,0.0
伊豆開發股份有限公司,0.0,0.0,0.0,0.0
伊豆開發（股）,0.0,0.0,0.0,0.0
伍佰興業有限公司,0.0,0.0,0.0,0.0
伍倫醫療社團法人員榮醫院,0.0,0.0,0.0,0.0
伍全企業(股)公司,0.0,0.0,0.0,0.0
伍全企業股份有限公司,0.0,0.0,0.0,0.0
伍大鐵工廠股份有限公司,0.0,0.0,0.0,0.0
伍強金屬工業股份有限公司,0.0,0.0,0.0,0.0
伍智金屬企業(股)公司,0.0,0.0,0.0,0.0
伍智金屬企業股份有限公司,0.0,0.0,0.0,0.0
伍福企業股份有限公司,0.0,0.0,0.0,0.0
伍紡纖維股份有限公司,0.0,100000.0,0.0,0.0
伍興營造有限公司,0.0,0.0,0.0,0.0
伍舜貿易有限公司,0.0,20000.0,0.0,0.0
伍英企業股份有限公司,0.0,30000.0,0.0,0.0
伍鑫鋼索五金行,0.0,5000.0,0.0,0.0
伍長國際股份有限公司,0.0,0.0,0.0,0.0
伍霖建設股份有限公司,0.0,0.0,0.0,0.0
伯克錸保全股份有限公司,0.0,20000.0,0.0,0.0
伯斯有限公司,0.0,0.0,0.0,0.0
伯特文理美語補習班,0.0,0.0,0.0,0.0
伯鑫工具股份有限公司,0.0,0.0,120000.0,0.0
伸健盛企業股份有限公司,0.0,0.0,0.0,0.0
伸元企業社,0.0,0.0,0.0,0.0
伸凰有限公司,0.0,0.0,0.0,0.0
伸太田工業股份有限公司,0.0,0.0,0.0,0.0
伸安交通股份有限公司,0.0,0.0,0.0,0.0
伸嶸金屬企業股份有限公司,0.0,0.0,0.0,0.0
伸曜環保有限公司,0.0,6000.0,0.0,0.0
伸泰建材股份有限公司,0.0,0.0,0.0,0.0
伸興建設股公司,0.0,0.0,0.0,0.0
伸豪交通企業股份有限公司,0.0,0.0,0.0,0.0
伸達股份有限公司,0.0,0.0,0.0,0.0
伸鋼辦公家具有限公司,0.0,0.0,0.0,0.0
伽晟股份有限公司,1000000.0,0.0,0.0,0.0
佃坤建設股份有限公司,0.0,0.0,0.0,0.0
佃祥建設有限公司,0.0,100000.0,0.0,0.0
住商實業股份有限公司,0.0,0.0,0.0,0.0
住都飯店股份有限公司,0.0,100000.0,0.0,0.0
佐全興業股份有限公司,0.0,0.0,0.0,0.0
佐大機械有限公司,0.0,40000.0,0.0,0.0
佐岡鋼鐵有限公司,0.0,150000.0,0.0,0.0
佐登企業有限公司,0.0,0.0,0.0,0.0
佐良通運(股)公司,0.0,0.0,0.0,0.0
佐良通運股份有限公司,0.0,0.0,0.0,0.0
佐芳天然水晶企業有限公司,50000.0,0.0,0.0,0.0
佐茂股份有限公司,0.0,0.0,0.0,0.0
佑信興業有限公司,0.0,0.0,0.0,0.0
佑光護理之家,0.0,0.0,0.0,0.0
佑原科技有限公司,0.0,5000.0,0.0,0.0
佑同電業有限公司,0.0,0.0,0.0,0.0
佑商印刷股份有限公司,0.0,0.0,0.0,0.0
佑尚榮企業(股)公司,0.0,0.0,0.0,0.0
佑崧加油站股份有限公司,0.0,20000.0,0.0,0.0
佑新紡織股份有限公司,0.0,0.0,0.0,0.0
佑旺投資股份有限公司,0.0,50000.0,0.0,0.0
佑昇投資股份有限公司,0.0,0.0,0.0,0.0
佑昇隆國際(有),0.0,0.0,0.0,0.0
佑春企業股份有限公司,0.0,100000.0,0.0,0.0
佑晟加油站,0.0,0.0,0.0,0.0
佑晟加油站股份有限公司,0.0,80000.0,0.0,0.0
佑民綜合醫院,0.0,0.0,0.0,0.0
佑磊石業開發有限公司,0.0,0.0,0.0,0.0
佑神國際開發(股)公司.游仁貴,0.0,0.0,0.0,0.0
佑神國際開發股份有限公司,0.0,0.0,0.0,0.0
佑神電子遊戲場業股份有限公司,250000.0,500000.0,0.0,0.0
佑聖工業有限公司,0.0,0.0,0.0,0.0
佑聯醫療器材有限公司,0.0,0.0,0.0,0.0
佑螢(股)公司.吳學明,0.0,0.0,0.0,0.0
佑達陶業有限公司,0.0,0.0,0.0,0.0
佑銘營造有限公司,0.0,0.0,0.0,0.0
佑順加油站(股)公司,0.0,0.0,0.0,0.0
佑順加油站股份有限公司,0.0,0.0,0.0,0.0
佑高投資股份有限公司,0.0,0.0,0.0,0.0
佑麒工程開發有限公司,0.0,0.0,0.0,0.0
何志揚律師事務所,0.0,0.0,0.0,0.0
何氏開發有限公司,0.0,0.0,0.0,0.0
何藥局,0.0,0.0,0.0,0.0
何鈞軒皮膚科診所,0.0,0.0,0.0,0.0
余洲企業有限公司,0.0,0.0,0.0,0.0
余烈土木技師事務所,0.0,0.0,0.0,0.0
佛心中醫醫院,0.0,0.0,0.0,0.0
佛瑞廣告事業有限公司,0.0,0.0,0.0,0.0
你好貿易股份有限公司,0.0,0.0,0.0,0.0
佩登斯工業股份有限公司,0.0,0.0,0.0,0.0
佰憶園企業有限公司,0.0,0.0,0.0,0.0
佰滙鋼鐵有限公司,90000.0,0.0,0.0,0.0
佰潔家庭用品有限公司,0.0,0.0,0.0,0.0
佰龍機械廠股份有限公司,0.0,0.0,0.0,0.0
佰龍集團機械廠股份有限公司,0.0,0.0,0.0,0.0
佳世興實業股份有限公司,0.0,20000.0,0.0,0.0
佳仕堡商務飯店股份有限公司,0.0,300000.0,0.0,0.0
佳佑生技有限公司,0.0,20000.0,0.0,0.0
佳佳農產品實業有限公司,0.0,66000.0,0.0,0.0
佳信資產管理股份有限公司,0.0,0.0,0.0,0.0
佳光企業股份有限公司,0.0,200000.0,0.0,0.0
佳勝營造股份有限公司,0.0,0.0,0.0,0.0
佳卉不動產有限公司,0.0,5000.0,0.0,0.0
佳南水電瓦斯工程有限公司,0.0,0.0,0.0,0.0
佳和閥業股份有限公司,0.0,750000.0,0.0,0.0
佳品行,0.0,3000.0,0.0,0.0
佳壕企業社,0.0,0.0,0.0,0.0
佳大世界股份有限公司,0.0,0.0,0.0,0.0
佳大化工股份有限公司,0.0,100000.0,0.0,0.0
佳大窯業有限公司,0.0,0.0,0.0,0.0
佳契國際股份有限公司,0.0,0.0,20000.0,20000.0
佳安旅行社股份有限公司,0.0,0.0,0.0,0.0
佳定食品有限公司,50000.0,30000.0,0.0,0.0
佳宥營造股份有限公司,0.0,0.0,0.0,0.0
佳年貿易有限公司,0.0,0.0,0.0,0.0
佳弘貿易有限公司,0.0,0.0,0.0,0.0
佳得福企業股份有限公司,0.0,0.0,0.0,0.0
佳得福企業股份有限公司大竹分公司,0.0,0.0,0.0,0.0
佳德建材股份有限公司,0.0,1000000.0,0.0,0.0
佳德糕餅有限公司,0.0,0.0,0.0,0.0
佳悅股份有限公司,0.0,6000.0,0.0,0.0
佳承精工股份有限公司,200000.0,400000.0,0.0,0.0
佳新纖維股份有限公司,0.0,0.0,0.0,0.0
佳昆針織有限公司,0.0,0.0,0.0,0.0
佳昇電線電纜有限公司,0.0,0.0,0.0,0.0
佳昱螺絲行,0.0,0.0,0.0,0.0
佳普股份有限公司,0.0,500000.0,0.0,0.0
佳暉投資股份有限公司,0.0,0.0,0.0,0.0
佳暐實業有限公司,0.0,10000.0,0.0,0.0
佳朔實業社,0.0,10000.0,0.0,0.0
佳格萊加油站股份有限公司,0.0,0.0,0.0,0.0
佳榮工業股份有限公司,50000.0,0.0,0.0,0.0
佳樺工程行,0.0,0.0,0.0,0.0
佳正鋼鐵工業有限公司,0.0,0.0,0.0,0.0
佳泰瑞貿易股份有限公司,0.0,500000.0,0.0,0.0
佳濃實業有限公司,0.0,0.0,0.0,0.0
佳瑩科技有限公司,0.0,0.0,0.0,0.0
佳生診所,0.0,0.0,0.0,0.0
佳皇紙業(股)公司,0.0,0.0,0.0,0.0
佳益信工業股份有限公司,0.0,50000.0,0.0,0.0
佳益冷凍食品股份有限公司,0.0,50000.0,0.0,0.0
佳益工程行,0.0,10000.0,0.0,0.0
佳禾文化事業有限公司,0.0,0.0,0.0,0.0
佳聖媒體行銷有限公司,0.0,0.0,0.0,0.0
佳聯有線電視股份有限公司,1000000.0,500000.0,0.0,0.0
佳茂建設股份有限公司,0.0,0.0,0.0,0.0
佳華投資股份有限公司,0.0,0.0,0.0,0.0
佳誠建設有限公司,0.0,0.0,0.0,0.0
佳貿鋼鐵科技有限公司,0.0,0.0,0.0,0.0
佳軒科技股份有限公司,200000.0,0.0,0.0,0.0
佳邑企業社,0.0,0.0,0.0,0.0
佳采育樂股份有限公司,500000.0,1000000.0,0.0,0.0
佳鑫廣告企業有限公司,0.0,0.0,0.0,0.0
佳隆機械工業股份有限公司,0.0,0.0,0.0,0.0
佳靚鋁業股份有限公司,0.0,0.0,0.0,0.0
佳順水電工程有限公司,0.0,0.0,0.0,0.0
佳馨精品服飾店,0.0,0.0,0.0,0.0
佳龍發展系統股份有限公司,0.0,0.0,0.0,0.0
佳龍科技工程股份有限公司,0.0,0.0,0.0,0.0
佶倉工程事業有限公司,0.0,0.0,0.0,30000.0
佶優科技股份有限公司,0.0,0.0,0.0,200000.0
佶典動力科技興業有限公司,20000.0,0.0,0.0,0.0
佶昇國際有限公司,0.0,20000.0,0.0,0.0
佶林投資股份有限公司,0.0,0.0,0.0,0.0
佶楠金屬有限公司,0.0,0.0,0.0,0.0
佶特國際有限公司,0.0,0.0,0.0,0.0
佶竑企業有限公司,0.0,0.0,0.0,0.0
佶鑫琺瑯(股)公司,0.0,0.0,0.0,0.0
佶鑫琺瑯股份有限公司,0.0,0.0,0.0,0.0
佶鼎科技股份有限公司,300000.0,60000.0,0.0,0.0
佺享有限公司,0.0,10000.0,0.0,0.0
使特靈衛材有限公司,0.0,5000.0,0.0,0.0
來和企業有限公司,0.0,0.0,0.0,0.0
來存企業有限公司,0.0,0.0,0.0,0.0
來成塑膠企業股份有限公司,0.0,0.0,0.0,0.0
來永實業股份有限公司,150000.0,0.0,0.0,0.0
來福城餐廳,0.0,0.0,0.0,0.0
來絡企業股份有限公司,0.0,0.0,0.0,0.0
來義營造工程(有),0.0,0.0,0.0,0.0
來達國際行銷股份有限公司,10000.0,0.0,0.0,0.0
侑城建設有限公司,0.0,0.0,0.0,0.0
侑容投資有限公司,0.0,0.0,0.0,0.0
侑峰營造工程有限公司,0.0,0.0,0.0,0.0
侑芳企業股份有限公司,0.0,0.0,0.0,0.0
侑達工業股份有限公司,0.0,0.0,0.0,0.0
侒昌企業行,0.0,10000.0,0.0,0.0
依必朗化學製藥股份有限公司,0.0,0.0,0.0,0.0
依蝶國際服飾有限公司,0.0,0.0,0.0,0.0
侯宜秀律師事務所,0.0,0.0,50000.0,0.0
侯銘賢建築師事務所,30000.0,0.0,0.0,0.0
俊來金屬股份有限公司,0.0,130000.0,0.0,50000.0
俊全有限公司,0.0,0.0,0.0,0.0
俊吉營造股份有限公司,0.0,0.0,0.0,0.0
俊峰企業股份有限公司,0.0,0.0,0.0,0.0
俊發砂石場,0.0,0.0,0.0,0.0
俊行記實業股份有限公司,0.0,0.0,0.0,0.0
俊達生技,0.0,0.0,0.0,0.0
俊達生技股份有限公司,0.0,240000.0,0.0,0.0
俐準企業股份有限公司,0.0,10000.0,0.0,0.0
俐漢自動控制有限公司,0.0,20000.0,0.0,0.0
保佳生物科技股份有限公司,0.0,0.0,0.0,0.0
